Title,Summary,Date
وزیر نفت عازم ونزوئلا شد,وزیر نفت به منظور دیدار با وزیر انرژی و مقامات بلندپایه ونزوئلا راهی کاراکاس شد.,1402/11/11
مدیرعامل پتروشیمی دنا؛ وجود رگولاتور در صنعت پتروشیمی حیاتی است,مدیرعامل پتروشیمی دنا گفت: عدم وجود رگولاتور و ثبات تصمیم‌گیری باعث شده تا در بازار سرمایه گروه صنایع پتروشیمی که زمانی جزو سود ده ترین شرکت‌های بورسی بود، حال و روز خوبی نداشته باشد.,1402/11/11
صادرات نفت ایران به بالاترین رکورد ۵ ساله رسید,صادرات نفت ایران در سال ۲۰۲۳، حدود ۵۰ درصد رشد کرد و به حدود ۱.۲۹ میلیون بشکه در روز رسید که بالاترین رکورد پنج سال گذشته است.,1402/11/11
راهبرد ترک‌ها در تعاملات انرژی با ایران، تامین حداکثری منافع خودشان است,رئیس انجمن سی ان جی کشور گفت: رهاورد سفر اخیر وزیر نفت به ترکیه به ویژه در زمینه امضای  قرارداد جدید صادرات گاز به ترکیه یا تمدید قرارداد فعلی ، مشخص نیست.,1402/11/11
تشدید درگیری در خاورمیانه قیمت نفت را کاهش داد,قیمت هر بشکه نفت برنت دریای شمال امروز با ۱۹ سنت معادل ۰.۲۳ درصد کاهش به ۸۲ دلار و ۶۸ سنت رسید.,1402/11/11
جزییات سهمیه جدید بنزین / چگونه از ۱۰۰ لیتر بنزین استفاده کنیم؟,اخیرا وزارت نفت طرح جدیدی را برای مقابله با قاچاق بنزین اجرایی کرده است که در این طرح سهمیه بنزین آزاد در کارت‌های سوخت کاهش یافت. اما اجرایی شدن آن به مذاق بعضی‌ها خوش نیامده است.,1402/11/11
افتخارآفرینی ورزشکار پتروشیمی جم در مسابقات جهانی کشتی,تیم ملّی کشتی آزاد جمهوری اسلامی ایران با مربیگری احسان امینی در مسابقات جهانی بلگراد نایب قهرمان شد.,1402/11/10
واکنش یک مقام وزارت نفت به گرانی بنزین,مدیرعامل پیشین شرکت پالایش و پخش فرآورده‌های نفتی گفت: اکنون اگر بنزین را گران کنیم تنها نتیجه‌ای که دارد اینکه دولت می‌تواند بدهی‌های خود را تسویه کند، تورم هم بالا می‌رود.,1402/11/10
تنش‌های خاورمیانه نفت را گران کرد,قیمت هر بشکه نفت برنت دریای شمال امروز با ۱۸ سنت معادل ۰.۲۲ درصد افزایش به ۸۲ دلار و ۵۸ سنت رسید.,1402/11/10
تب مصرف گاز بالا گرفت,مدیر مرکز راهبری شبکه گاز کشور (مرکز دیسپچینگ) گفت: با کاهش فراگیر دما در کشور و تداوم آن در هفته جاری، مصرف گاز در بخش خانگی و تجاری به حدود ۶۰۰ میلیون مترمکعب در روز رسید که رکورد جدیدی از ابتدای سال بوده است.,1402/11/10
کاهش دما رکورد مصرف گاز را شکست,مدیر مرکز راهبری شبکه گاز کشور (مرکز دیسپچینگ) گفت: با کاهش فراگیر دما در کشور و تداوم آن در هفته جاری، مصرف گاز در بخش خانگی و تجاری به حدود ۶۰۰ میلیون مترمکعب در روز رسید که رکورد جدیدی از ابتدای سال بوده است.,1402/11/09
مصرف گاز رکورد شکست,به صورت همزمان رکورد تاریخی تزریق گاز به شبکه سراسری گاز کشور و همچینن رکورد مصرف گاز در بخش‌های خانگی، تجاری و صنایع غیرعمده در سال جاری، در ۲۴ ساعت اخیر شکسته شد.,1402/11/09
چگونه در مناقصات نفت و گاز شرکت کنیم و برنده شویم؟,صنعت نفت و گاز در ایران یک صنعت بسیار پیشرفته و گسترده‌ای است که بیش از ده‌ها شرکت زیر مجموعه دارد. فعالیت‌هایی که در این حوزه انجام می‌شود بسیار تخصصی هستند و تنها کسانی که از مهارت، دانش و تجربه بالای برخوردار هستند، می‌توانند به این صنعت ورود پیدا کنند. این صنعت شامل کشف، بهره‌برداری، پالایش، حمل و نقل و فروش فرآورده‌های نفت و گاز است که برای انجام هر یک از پروژه‌ها و موارد زیر مجموعه آن‌ها نیاز به نیروی متخصص است. برای ایجاد یک تیم حرفه‌ای، مناقصاتی برگزار و افراد شایسته برگزیده می‌شوند. اگر می‌خواهید در مناقصات نفت و گاز سایت ستاد، شرکت کرده و برنده شوید، به دنبال آگهی‌های مرتبط در سایت‌های معتبر باشید.,1402/11/09
بهانه جدید برای تعلیق خط لوله صلح / همکاری های اقتصادی - تجاری ایران و پاکستان به کدام سو می‌رود؟,پروژه خط لوله مشترک ایران و پاکستان موسوم به خط لوله صلح، هر بار به بهانه های مختلف از سمت پاکستان به حالت تعلیق درآمده و این بار به نظر می رسد که ممکن است بعد از تنش های اخیر نظامی و سیاسی، باز هم این پروژه برای مدت طولانی تری به تاخیر بیفتد.,1402/11/09
قیمت نفت گران شد,قیمت هر بشکه نفت برنت دریای شمال امروز با ۲۱ سنت معادل ۰.۲۵ درصد افزایش به ۸۳ دلار و ۷۶ سنت رسید.,1402/11/09
تجمع بازنشستگان نیرپارس مقابل مپنا,جمعی از بازنشستگان شرکتِ نیرپارس بزرگترین شرکت پیمانکار تجهیزات هیدرو مکانیک سدهای آبی و تنها سازنده درب تعمیرگاههای دریایی (درب حوض خشک) و بزرگترین سازنده مخازن ذخیره ای سقف شناور صبح امروز، یکشنبه ۸ بهمن ماه، مقابل دفتر مرکزیِ شرکتِ مپنا تجمع کردند.,1402/11/08
ثبت آنلاین درخواست کارت سوخت اجرایی نشد!,"با وجود گذشت بیش از ۲ ماه از رونمایی سامانه ""برخط ثبت درخواست کارت هوشمند سوخت""، این سامانه هنوز در دسترس عموم قرار نگرفته و امکان ثبت آنلاین درخواست کارت سوخت همچنان وجود ندارد.",1402/11/08
پاداش برای مشترکان کم مصرف گاز,مدیر دیسپچینگ شرکت ملی گاز گفت: با پیش‌بینی پاداشی که برای مشترکان خانگی گذاشته شده، مصرف گاز حدود ۶ درصد در کل سال در بخش خانگی کمتر بوده است.,1402/11/07
جایگاه داران بخوانند / کارت‌ سوخت اضطراری در راه است,مدیر عملیات شرکت ملی پخش گفت: سامانه مدیریت کارت‌های سوخت اضطراری جایگاه‌ها به‌منظور برنامه‌ریزی توزیع سوخت، جلوگیری از سوء‌استفاده و دریافت گزارش‌های مورد نیاز از سوی منطقه زاهدان تولید و به‌صورت آزمایشی در حال استفاده است.,1402/11/07
قیمت نفت به بالای ۸۰ دلار رسید,قیمت هر بشکه نفت برنت دریای شمال امروز با ۱ دلار و ۱۲ سنت معادل ۱.۳۶ درصد افزایش به ۸۳ دلار و ۵۵ سنت رسید.,1402/11/07
یارانه ۹۰هزار تومانی بنزین در راه است؟,طرح «بنزین برای همه» که این روزها بار دیگر بر سر زبان‌ها افتاده، طرحی است که طی آن سهمیه بنزین به کد ملی افراد اختصاص می‌یابد و خانوارهایی که صاحب خودرو نیستند هم یارانه بنزین دریافت می‌کنند.,1402/11/07
مسیر صعود قیمت نفت هموار شد,قیمت نفت پس از این که در معاملات روز گذشته به بالاترین رکورد خود از دسامبر صعود کرد، روز جمعه را با کاهش آغاز کرد اما در مسیر ثبت بزرگترین رشد هفتگی از اکتبر پیش می رود.,1402/11/07
با درگذشت دولت آبادی، کشور یک فرد متخصص و اقتصاددان را از دست داد,رضا دولت آبادی، مرد اخلاق بود و چهره معصوم و لبخند شیرین ایشان فراموشمان نمی شود. ایشان مدیری اخلاق مدار و انسانی وارسته و شجاع بودند و کشور یک فرد متخصص و اقتصاددان را از دست داد.,1402/11/06
