Title,Summary,Date
فولاد مبارکه بزرگ‌ترین شریک دولت در تأمین برق است,همواره شرکت‌های بزرگ تولیدی فولاد، سیمان و … که برای ما تولید اقتصادی، ارزش افزوده و اشتغال ایجاد می‌کنند، متهمان اصلی مصرف برق بودند و امروز بزرگترین شریک دولت در تولید برق، شرکت فولاد مبارکه است و همینطور در ایجاد خط انتقال آب از دریای عمان و خلیج فارس، مجموعه‌های بزرگ معدنی کشور امروز به یاران ملت ایران در جبران ناترازی‌ها تبدیل شده‌اند.,1402/11/19
رفتار تولید کنندگان با مشکلات دست ساز دولتمردان چیست؟,بررسی شامخ اقتصادی دی ماه را در ویدئو فوق مشاهده نمایید.,1402/11/18
اعلام ضوابط جدید صادرات گیاهان دارویی,مجری طرح گیاهان دارویی وزارت جهاد کشاورزی از تدوین ضوابط جدید صادرات گیاهان دارویی خبر داد.,1402/11/18
برخورد با موازی کاری دستگاه‌ها در برگزاری نمایشگاه‌های عرضه مستقیم ,اتاق اصناف ایران با اشاره به اهمیت برگزاری نمایشگاه‌های عرضه مستقیم کالا، تاکید کرد که هرگونه فروش کالا باید با مجوز صنفی انجام شود و هرگونه برگزاری فروش فوق‌العاده و نمایشگاه‌های عرضه مستقیم کالا بر اساس شیوه‌نامه ابلاغی خواهد بود و مجوز برگزاری نمایشگاه‌های عرضه مستقیم با گذراندن تشریفات مقرر در شیوه‌نامه مذکور، باید توسط «اتاق‌های اصناف» صادر شود.,1402/11/18
اصلاح آیین نامه اجرایی واردات خودرو سواری توسط جانبازان,آیین نامه اجرایی واردات خودرو سواری توسط جانبازان، موضوع بند و تبصره 7 ماده واحده قانون بودجه سال 1402 کل کشور اصلاح شد.,1402/11/18
چهارمین نمایشگاه معدنی و صنایع معدنی در زاهدان برگزار شد,چهارمین نمایشگاه معدنی و صنایع معدنی در زاهدان با حضور استاندار و جمعی از مسئولین و شرکت های بزرگ معدنی،سه شنبه ۱۷بهمن ۱۴۰۲در زاهدان آغاز به کار کرد.,1402/11/18
تقدیر از فولاد هرمزگان به عنوان صادرکننده نمونه استان هرمزگان,در مراسم روز ملی صادرات که ‌با حضور وزیر صمت، نمایندگان مجلس و فعالان اقتصادی در اتاق بازرگانی هرمزگان برگزار شد، از فولاد هرمزگان به عنوان صادرکننده نمونه تقدیر به عمل آمد.,1402/11/18
واردات کالای مشابه داخلی ممنوع!,رییس دفتر بازرسی و نماینده ویژه رئیس جمهور گفت: طبق قانون تا زمانی که امکان تولید داخل وجود دارد کسی حق ندارد جنسی که مشابه داخلی آنها وجود دارد از خارج وارد کند مگر اینکه تولید داخل به اندازه نیاز کشور نباشد.,1402/11/18
انتصاب در وزارت صمت, وزیر صنعت، معدن و تجارت در حکمی «سید مهدی فرحی» را به عنوان قائم مقام خود در امور بازرگانی منصوب کرد.,1402/11/17
انجمن غلات ایران: نفت بدهید، سویا بگیرید,انجمن غلات ایران با ارسال نامه‌ای به وزیر جهاد کشاورزی، قرار گرفتن دانه سویا در فهرست تهاتر نفت را پیشنهاد داد.,1402/11/17
اختصاص ۹۵۰ میلیون یورو برای واردات خودرو به کشور,رییس سازمان توسعه تجارت با اعلام اینکه تا سه ماه آینده ۳۰ هزار خودروی بنزینی وارد کشور خواهد شد از اختصاص ارز به واردات خودرو خبر داد.,1402/11/17
آیا قیمت میلگرد سال ۱۴۰۳ افزایش خواهد یافت؟,بازار فولاد و میلگرد در ایران همواره با نوسانات زیادی همراه بوده است. این نوسانات تحت تاثیر عوامل مختلفی از جمله قیمت جهانی فولاد، نرخ ارز، سیاست های داخلی و وضعیت اقتصادی کشور قرار دارند. با توجه به نزدیک شدن به سال ۱۴۰۳، بسیاری از فعالان این حوزه به دنبال پیش بینی قیمت میلگرد در سال آینده هستند.,1402/11/17
لوازم پخت‌ و پز؛ صدرنشین آگهی‌های لوازم خانگی دیوار,کاربران دیوار در ۱۰ ماه اول امسال بیشتر از ۱۳۸ میلیون بار انواع لوازم خانگی را جستجو کرده‌اند اما صدرنشین این بازار اجاق و لوازم پخت‌ و پز بوده است.,1402/11/17
بدهی‌های معوق خارجی ایران تسویه شد,رییس سازمان سرمایه‌گذاری و کمک های اقتصادی و فنی ایران گفت: بدهی های معوق ما حدود ۳۰۰ میلیون دلار بود که بخش قابل توجهی از آن از مسیر کشورهای اسلامی مثل عراق و دیگر نهادهای فعال در این حوزه پرداخت شد. حجم بدهی بسیار زیاد است اما در حال حاضر بدهی‌های معوق به طور کامل تسویه شده است.,1402/11/17
سود «خرید قسطی» چقدر است؟,محدود بودن قدرت خرید نقدی کالاها موجب شده است خرید قسطی همواره از گزینه‌های محبوب مصرف‌کنندگان به شمار رود. در این میان، افزایش نرخ تورم در سال‌های اخیر، با محدود ساختن قدرت خرید افراد موجب شده است بر جذابیت گزینه خرید قسطی افزوده شود.,1402/11/17
تلاش دولت ارزانتر کردن کالاهای مورد نیاز مردم است,کرمانشاه وزیر کشور گفت: تمام تلاش دولت این است تا اجناس و کالاها ارزانتر به دست مردم برسد.,1402/11/16
یزد و خراسان رضوی آماده عملیات اکتشافاتی در ۱۴۰۳ / رشد ۳ برابری عملکرد اکتشافی در سال جاری,رییس سازمان زمین‌شناسی و اکتشافات‌ معدنی از پیشرفت سه‌ برابری اکتشافات سازمان نسبت به سال گذشته و شروع به کار سازمان در استان‌های خراسان‌رضوی و یزد در سال ۱۴۰۳ خبر داد.,1402/11/16
رشد ۲۲ درصدی صادرات محصولات کشاورزی و غذایی / فهرست ۴۰ محصول نخست صادراتی در حوزه مواد غذایی,سخنگوی کمیسیون توسعه تجارت خانه صمت، از رشد ۸.۴ درصدی وزن و ۲۲ درصدی ارزش صادرات محصولات کشاورزی، شیلاتی، دامی و غذایی در ۱۰ ماهه امسال نسبت به مدت مشابه سال قبل خبر داد و گفت: لبنیات، پسته و گوجه فرنگی سه محصول نخست صادراتی کشور در بین محصولات غذایی و کشاورزی ایران در این مدت بوده اند.,1402/11/16
