Title,Summary,Date
زمان جدید حراج شمش طلا اعلام شد + جزییات,سی و سومین حراج شمش طلای مرکز مبادله ایران ۲۹ خردادماه برگزار می شود.,1403/03/26
قیمت یورو امروز ۲۶ خرداد ۱۴۰۳ در بازار,قیمت امروز یورو، برای اطلاع از آخرین اخبار مربوط به قیمت یورو وارد سایت اقتصادآنلاین شوید.,1403/03/26
قیمت طلا بالا رفت,قیمت هر اونس طلا امروز با ۱.۲۵ درصد افزایش به ۲۳۳ دلار و ۴ سنت رسید.,1403/03/26
قالیباف ارز دولتی را حذف می‌کند؟,قالیباف گفت: ️اقتصاد ما یا این و یا آن نیست. مردم حاضر به هزینه برای پیشرفت کشور هستند اما هزینه برای بی‌تدبیری نخواهند داد. ️نرخ نیمایی باید در کانالی باشد که نرخ آن قابل پیش‌بینی و رشد ملایم داشته باشد. معتقدم تصمیم یک‌شبۀ ۲۸ هزار و ۵۰۰ تومان یا دیگر نرخ‌ها به ضرر اقتصاد است.,1403/03/26
پیش بینی قیمت طلا ۲۵ خرداد / طلا بخریم؟,پیش بینی وضعیت و بازار طلا برای مشاهده جدیدترین پیش بینی‌های قیمت طلا در روزهای آینده وارد سایت اقتصاد آنلاین شوید.,1403/03/25
زاکانی: با کارشناسی باید دستور تغییر نرخ ارز را داد!,زاکانی: نرخ ارز دستوری نیست و دستوری هست، یعنی نمیشود بدون کار کارشناسی دستور تغییر نرخ ارز را داد نرخ ارز را به دست بازار نمیدهند این کار بسیار غلط و نادرستی است.,1403/03/25
پیش‌بینی قیمت طلا و سکه برای هفته آینده,قیمت طلا و سکه در هفته سوم خرداد برخلاف افزایش محدود دلار با بازدهی منفی بسته شد و کاهش قیمت داشت. روند هفته اخیر در بازار طلا در بیشتر روزها کاهشی بود و از نوسانات طلای جهانی پیروی کرد.,1403/03/25
حالا زمان خرید طلا است,رئیس اتحادیه طلا و جواهر تهران ضمن اعلام اینکه طی یک ماه اخیر قیمت‌ها در ثبات نسبی قرار دارد، گفت: بعید است که دیگر شاهد نوسان خاصی در بازار باشیم و می‌توان گفت که بهترین فرصت‌ برای مبادلات است.,1403/03/25
قیمت طلا چقدر می شود؟,کارشناس بازار طلا با اشاره به ثبات نسبی قیمت این فلز زرد، گفت: حباب سکه در هفته گذشته با ۲۰۰ هزار تومان کاهش همراه بود، اکنون هر قطعه سکه بهار آزادی هفت میلیون و ۷۰۰ هزار تومان حباب قیمتی دارد.,1403/03/25
جلیلی: برجام قیمت دلار را ۳۰ هزارتومان کرد!,جلیلی گفت: ۱۰ سال پیش یک عده می‌گفتند روش ما درست نیست؛ نتیجۀ کار آن‌ها این شد که دلار ۲۵۰۰ تومانی ۳۰ هزار تومان شد. نتیجۀ کار کسانی که به ما انتقاد داشتند و می‌گفتند باید کاری کنیم که هم چرخ اقتصاد بچرخد هم چرخ سانتریفیوژها این شد که صادرات به ونزوئلا قطع شد؛ با برخی کشورها به‌جای اینکه ارتباط شکل بگیرد دنبال نشد. طرف مقابل گفت ۱۵ بار ایران به تعهدات خود عمل کرد اما آن‌ها از توافق خارج شدند و تحریم‌ها ۲ برابر شد. همان‌ها که می‌گفتند در سیاست خارجی واقع‌بین باشیم این نتایج کارشان بود.,1403/03/25
سکه‌های تقلبی طلا لو رفت!,فرمانده مرزبانی استان سیستان وبلوچستان از کشف بیش از یکصد قطعه سکه تقلبی توسط مرزداران شمال استان خبر داد.,1403/03/24
پیش‌بینی مهم / قیمت سکه و طلا به کدام سو می‌رود؟,معامله گران بازار، روز پنجشنبه را با رصد لحظه به لحظه قیمت اونس آغاز خواهند کرد و منتظر تغییر مسیر قیمت سکه در جریان معاملات امروز هستند.,1403/03/24
قیمت طلا پایین آمد/ اونس طلا چند شد؟,"امروز قیمت طلا در بازار پایین آمد و ارزش هر اونس به ۲,۳۱۲ (دو هزار و سیصد و دوازده ) دلار رسید که نسبت به روز قبل ، کاهش ۱.۱۲ درصدی داشته است.",1403/03/24
افزایش قیمت طلا امروز / مثقال طلا گرمی چند؟,قیمت طلا امروز افزایش یافت.,1403/03/23
قیمت یورو امروز ۲۳ خرداد ۱۴۰۳ در بازار,قیمت امروز یورو، برای اطلاع از آخرین اخبار مربوط به قیمت یورو وارد سایت اقتصادآنلاین شوید.,1403/03/23
قیمت دلار ۴۵ هزار و ۶۲۴ تومان شد / نرخ ارز امروز ۲۳ خرداد ۱۴۰۳,در معاملات امروز مرکز مبادله طلا و ارز ایران، هر اسکناس دلار آمریکا به ۴۵ هزار و ۶۲۴ تومان و حواله دلار نیز به‌نرخ ۴۲ هزار و ۵۹۹ تومان رسید.,1403/03/23
طلای جهانی به دلار نرسید,قیمت جهانی طلا امروز چهارشنبه (۱۲ ژوئن) تحت تاثیر تقویت دلار آمریکا کاهش یافت، زیرا سرمایه‌گذاران منتظر داده‌های کلیدی تورم ایالات‌متحده و پیش‌بینی‌های به روز شده نرخ بهره فدرال رزرو بودند.,1403/03/23
پیش بینی قیمت طلا ۲۳ خرداد / این پیش‌بینی را جدی بگیرید,پیش بینی وضعیت و بازار طلا برای مشاهده جدیدترین پیش بینی‌های قیمت طلا در روزهای آینده وارد سایت اقتصاد آنلاین شوید.,1403/03/22
طلا باز هم ارزان شد / آخرین قیمت ها از بازار طلا (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار),قیمت طلا در معاملات امروز ریزشی شد.,1403/03/22
چند کیلو طلا امروز فروش رفت؟,در سی و دومین جلسه حراج شمش طلا ۳۲۵ کیلوگرم شمش طلای استاندارد با عیار ۹۹۵ در هزار معامله و خریداری شد.,1403/03/22
امروز سکه چند شد؟,قیمت هر قطعه سکه طرح جدید در معاملات امروز (سه‌شنبه، بیست و دوم خردادماه) بازار طلای تهران، به ۴۰ میلیون و ۲۰۰ هزار تومان رسید.,1403/03/22
قیمت دلار ۴۵ هزار و ۵۳۵ تومان شد / نرخ ارز امروز ۲۲ خرداد ۱۴۰۳,در معاملات امروز مرکز مبادله طلا و ارز ایران، هر اسکناس دلار آمریکا به ۴۵ هزار و ۵۳۵ تومان و حواله دلار نیز به‌نرخ ۴۲ هزار و ۵۱۶ تومان رسید.,1403/03/22
قیمت یورو امروز ۲۲ خرداد ۱۴۰۳ در بازار,قیمت امروز یورو، برای اطلاع از آخرین اخبار مربوط به قیمت یورو وارد سایت اقتصادآنلاین شوید.,1403/03/22
عقب‌نشینی قیمت طلا / هر اونس طلا چند؟,قیمت هر اونس طلا امروز با ۰.۳۹ درصد کاهش به ۲۳۰۱ دلار و ۹۱ سنت رسید.,1403/03/22
پیش بینی قیمت طلا ۲۲ خرداد / سقوط قیمت طلا در راه است؟,پیش بینی وضعیت و بازار طلا برای مشاهده جدیدترین پیش بینی‌های قیمت طلا در روزهای آینده وارد سایت اقتصاد آنلاین شوید.,1403/03/21
ریزش سنگین قیمت طلا و سکه / قیمت هرگرم طلا امروز ۲۸۰ هزارتومان ارزان شد,قیمت هرگرم طلا امروز ۲۸۰ هزارتومان کاهش پیدا کرده است.,1403/03/21
چند سکه امروز معامله شد؟,در دوازدهمین حراج سکه مرکز مبادله ارز و طلا ۳۰ هزار و ۹۴۲ قطعه ربع، نیم و تمام سکه معامله شد.,1403/03/21
قیمت دلار ۴۵ هزار و ۵۰۸ تومان شد / نرخ ارز امروز ۲۱ خرداد ۱۴۰۳,در معاملات امروز مرکز مبادله طلا و ارز ایران، هر اسکناس دلار آمریکا به ۴۵ هزار و ۵۰۸ تومان و حواله دلار نیز به‌نرخ ۴۲ هزار و ۴۹۱ تومان رسید.,1403/03/21
قیمت یورو امروز ۲۱ خرداد ۱۴۰۳ در بازار,قیمت امروز یورو، برای اطلاع از آخرین اخبار مربوط به قیمت یورو وارد سایت اقتصادآنلاین شوید.,1403/03/21
طلا گران‌تر شد,قیمت هر اونس طلا امروز با ۰.۷ درصد افزایش به ۲۲۹۷ دلار و ۷۷ سنت رسید.,1403/03/21
خریداران سکه بخوانند / جزییات جدید از حراج سکه طلا,دوازدهمین جلسه حراج سکه طلا از ساعت ۱۲ امروز دوشنبه ۲۱ خرداد ماه ۱۴۰۳ برگزار می شود. دارایی موضوع دوازدهمین حراج، تمام‌سکه، نیم‌سکه و ربع‌سکه بهار آزادی ضرب سال ۱۳۸۶ بانک مرکزی و بدون بسته‌بندی است.,1403/03/21
امروز چقدر طلا فروش رفت؟,از مجموع ۳۲۰ کیلوگرم شمش طلای عرضه شده در حراج های عمده و خرد تالار معاملات طلای مرکز مبادله ایران، ۲۳۹ کیلوگرم با میانگین قیمت چهار میلیارد و ۳۷۵ میلیون تومان به ازای هر شمش طلای استاندارد معامله شد.,1403/03/20
چرا طلا گران شد؟,طلا سومین افزایش ماهانه متوالی درسال ۲۰۲۴ را در طول ماه می (may) ثبت کرد به طوریکه فعالیت فرابورس و بانک مرکزی همچنان عامل کلیدی تقویت قیمت طلا در ماه می بوده است. مطابق این گزارش در ماه ژوئن احتمال افزایش قیمت طلا ، با توجه به تضعیف دلار ، وجود دارد.,1403/03/20
چرا بازار ارز آرام گرفت؟,بررسی ها نشان می دهد که نرخ دلار آزاد از روزهای پایانی اردیبهشت ماه زیر مرز قیمت ۶۰ هزار تومانی معامله می‌شود.,1403/03/20
